,ORACLE,NUM_STAT,NUM_EXECSTAT,NUM_COND,NUM_EXECCOND,NUM_MODULO,NUM_EXECMODULO,NUM_MULT,NUM_EXECMULT,NUM_DIV,NUM_EXECDIV,NUM_INVOKE,NUM_EXECINVOKE,CLASS_STACK_SIZE,COUNT,TESTNAME,PROJECT,VERSION,FAIL
1333,Time Bug 19 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,2,org.joda.time.TestLocalDateTime_Basics.testToDateTime_nullZone,TIME,19,False
1334,Time Bug 25 - Strong Oracle,941,3405,78,373,3,14,4,4,6,18,113,323,0,1,org.joda.time.TestDateTime_Properties.testPropertySetTextDayOfYear,TIME,25,False
1335,Time Bug 26 - Strong Oracle,737,1869,70,215,3,9,3,3,5,11,80,167,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertySetDayOfMonth,TIME,26,False
1336,Time Bug 16 - Strong Oracle,1292,4083,107,497,4,13,3,7,5,10,151,376,0,1,org.joda.time.format.TestDateTimeFormatter.testParseInto_simple_precedence,TIME,16,False
1337,Time Bug 26 - Strong Oracle,734,1653,66,187,2,4,3,3,5,9,85,157,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundCeiling_day_NewYork_Spring_preCutover,TIME,26,False
1338,Time Bug 25 - Strong Oracle,1077,3735,60,256,0,0,0,0,1,5,141,421,0,3,org.joda.time.TestSeconds.testFactory_secondsBetween_RInstant,TIME,25,False
1339,Time Bug 25 - Strong Oracle,127,127,10,10,0,0,0,0,0,0,12,12,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_nullChronology,TIME,25,False
1340,Time Bug 22 - Strong Oracle,69,112,6,8,0,0,0,0,0,0,9,11,0,1,org.joda.time.TestPeriod_Constructors.testConstructor_long_fixedZone,TIME,22,True
1341,Time Bug 25 - Strong Oracle,319,1277,10,47,1,6,0,0,1,6,59,178,0,1,org.joda.time.TestDateTime_Properties.testPropertyGetMinuteOfHour,TIME,25,False
1342,Time Bug 26 - Strong Oracle,135,178,11,15,0,0,0,0,0,0,13,15,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_long_nullChronology,TIME,26,False
1343,Time Bug 26 - Strong Oracle,643,1459,58,168,2,4,2,2,5,9,80,148,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloorNotDST_Turk,TIME,26,False
1344,Time Bug 25 - Strong Oracle,709,2998,66,343,2,8,3,8,5,18,82,286,0,1,org.joda.time.TestDateTimeZoneCutover.test_getOffsetFromLocal_Moscow_Autumn_overlap_mins,TIME,25,True
1345,Time Bug 25 - Strong Oracle,1194,2878,113,318,1,3,3,5,3,5,153,319,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_longTime,TIME,25,False
1346,Time Bug 25 - Strong Oracle,141,147,13,13,0,0,0,0,0,0,17,17,0,6,org.joda.time.format.TestDateTimeFormatter.testParseMutableDateTime_zone3,TIME,25,False
1347,Time Bug 25 - Strong Oracle,392,459,20,34,0,0,0,0,0,0,65,66,0,2,org.joda.time.TestMutableDateTime_Constructors.testConstructor_int_int_int_int_int_int_int_DateTimeZone,TIME,25,False
1348,Time Bug 20 - Strong Oracle 1,1003,3236,96,340,3,12,5,12,6,20,128,302,0,3,org.joda.time.format.TestDateTimeFormatterBuilder.test_parseWrongOffsetAndZone,TIME,20,False
1349,Time Bug 24 - Strong Oracle,617,1660,45,127,1,4,0,0,3,8,76,140,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_ObjectString5,TIME,24,False
1350,Time Bug 22 - Strong Oracle,198,365,14,37,0,0,1,1,0,0,29,40,0,1,org.joda.time.TestPeriod_Basics.testToDurationTo,TIME,22,False
1351,Time Bug 24 - Strong Oracle,61,61,5,5,0,0,0,0,0,0,9,9,0,1,org.joda.time.format.TestDateTimeFormat.testFormatParse_textAdjoiningHelloWorld_UK,TIME,24,False
1352,Time Bug 26 - Strong Oracle,372,624,34,61,0,0,0,0,1,1,42,60,0,1,org.joda.time.chrono.TestGregorianChronology.testMaximumValue,TIME,26,False
1353,Time Bug 26 - Strong Oracle,544,2196,35,153,2,8,1,4,4,14,77,257,0,1,org.joda.time.TestDateMidnight_Basics.testProperty,TIME,26,False
1354,Time Bug 25 - Strong Oracle,879,1848,85,222,2,4,6,6,7,11,92,166,0,1,org.joda.time.TestMutableDateTime_Adds.testAddHours_int1,TIME,25,False
1355,Time Bug 26 - Strong Oracle,1484,9173,121,801,5,34,8,38,9,68,169,803,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddYear,TIME,26,False
1356,Time Bug 26 - Strong Oracle,667,1503,58,162,2,4,1,1,3,7,81,147,0,8,org.joda.time.TestDateTime_Properties.testPropertyAddMonthOfYear,TIME,26,False
1357,Time Bug 24 - Strong Oracle,280,415,30,44,0,0,2,2,2,2,45,61,0,1,org.joda.time.TestStringConvert.testMutableDateTime,TIME,24,False
1358,Time Bug 25 - Strong Oracle,904,1894,84,224,2,4,4,4,7,11,111,187,0,1,org.joda.time.TestMutableDateTime_Sets.testSetHourOfDay_int2,TIME,25,False
1359,Time Bug 25 - Strong Oracle,764,2958,66,341,3,9,2,4,5,18,95,296,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_Gaza,TIME,25,False
1360,Time Bug 25 - Strong Oracle,137,151,10,11,0,0,0,0,0,0,14,15,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI1,TIME,25,False
1361,Time Bug 24 - Strong Oracle,1037,4185,84,380,5,36,4,17,6,29,116,352,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortDate,TIME,24,False
1362,Time Bug 24 - Strong Oracle,1085,8168,82,848,4,47,2,11,4,48,153,760,0,60,org.joda.time.chrono.TestGJChronology.testCutoverAddYears,TIME,24,False
1363,Time Bug 26 - Strong Oracle,315,509,19,39,0,0,0,0,1,1,43,53,0,1,org.joda.time.TestDateTime_Basics.testWithDate_int_int_int,TIME,26,False
1364,Time Bug 26 - Strong Oracle,703,3965,36,286,3,17,1,4,7,31,84,372,0,1,org.joda.time.TestDateMidnight_Basics.testGet_DateTimeFieldType,TIME,26,False
1365,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testPlusWeeks_int,TIME,26,False
1366,Time Bug 26 - Strong Oracle,145,197,16,20,0,0,0,0,0,0,13,15,0,18,org.joda.time.TestDateMidnight_Basics.testMinusDays_int,TIME,26,False
1367,Time Bug 25 - Strong Oracle,1660,5417,162,648,2,6,3,5,5,9,215,594,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_mediumFullDateTime,TIME,25,False
1368,Time Bug 25 - Strong Oracle,178,192,14,15,0,0,0,0,0,0,19,20,0,2,org.joda.time.TestInterval_Constructors.testConstructor_RI_RI_zones,TIME,25,False
1369,Time Bug 26 - Strong Oracle,303,403,23,31,1,1,0,0,1,1,37,41,0,21,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology7,TIME,26,False
1370,Time Bug 24 - Strong Oracle,532,5938,54,814,0,0,0,0,0,0,68,551,0,4,org.joda.time.format.TestISODateTimeFormatParsing.test_ordinalDateTimeNoMillis,TIME,24,False
1371,Time Bug 26 - Strong Oracle,900,3368,87,391,2,9,5,9,7,21,99,311,0,4,org.joda.time.TestTimeOfDay_Basics.testToDateTime_RI,TIME,26,False
1372,Time Bug 26 - Strong Oracle,714,1473,59,155,2,5,0,0,3,8,103,167,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_withHourZero_Gaza,TIME,26,False
1373,Time Bug 24 - Strong Oracle,1406,6078,118,595,4,15,4,18,6,29,159,533,0,1,org.joda.time.format.TestISODateTimeFormatParsing.test_basicOrdinalDate,TIME,24,False
1374,Time Bug 25 - Strong Oracle,169,221,12,17,0,0,0,0,0,0,18,24,0,2,org.joda.time.TestInterval_Constructors.testConstructor_long_long_nullChronology,TIME,25,False
1375,Time Bug 4 - Strong Oracle,176,477,9,32,0,0,0,0,0,0,27,68,0,1,org.joda.time.TestPartial_Basics.testWith3,TIME,4,True
1376,Time Bug 25 - Strong Oracle,206,222,16,17,0,0,0,0,0,0,25,26,0,2,org.joda.time.TestMutableInterval_Constructors.testConstructor_RI_RI2,TIME,25,False
1377,Time Bug 12 - Strong Oracle 1,577,2384,44,242,0,0,1,1,2,8,85,294,0,1,org.joda.time.TestLocalDate_Constructors.testFactory_fromCalendarFields_beforeYearZero3,TIME,12,True
1378,Time Bug 22 - Strong Oracle,83,226,3,10,0,0,0,0,0,0,18,25,0,1,org.joda.time.TestPeriod_Constructors.testConstructor_long3,TIME,22,False
1379,Time Bug 24 - Strong Oracle,739,4473,54,389,1,4,3,8,3,24,99,453,0,16,org.joda.time.chrono.TestGJChronology.testYearEndAddDays,TIME,24,False
1380,Time Bug 25 - Strong Oracle,1685,5580,152,652,3,7,3,5,5,10,227,615,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortFullDateTime,TIME,25,False
1381,Time Bug 26 - Strong Oracle,613,1073,44,95,1,1,2,2,2,2,74,101,0,8,org.joda.time.TestYearMonthDay_Basics.testToInterval,TIME,26,False
1382,Time Bug 26 - Strong Oracle,578,1534,33,125,1,2,4,8,0,0,81,173,0,2,org.joda.time.TestDateTime_Properties.testPropertyToIntervalYearOfEra,TIME,26,False
1383,Time Bug 26 - Strong Oracle,303,421,28,38,0,0,0,0,1,1,35,40,0,4,org.joda.time.TestYearMonth_Basics.testToDateTime_RI,TIME,26,False
1384,Time Bug 3 - Strong Oracle,1318,4279,107,396,5,14,7,17,7,27,150,378,0,1,org.joda.time.TestMutableDateTime_Adds.testAdd_DurationFieldType_int_dstOverlapWinter_addZero,TIME,3,True
1385,Time Bug 24 - Strong Oracle,1022,4100,77,337,4,15,4,17,6,29,121,359,0,1,org.joda.time.TestInstant_Constructors.testParse_formatter,TIME,24,False
1386,Time Bug 24 - Strong Oracle,554,8349,56,1122,0,0,0,0,0,0,71,780,0,6,org.joda.time.format.TestISODateTimeFormatParsing.test_weekDateTime,TIME,24,False
1387,Time Bug 25 - Strong Oracle,907,1894,84,224,2,4,4,4,7,11,111,187,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMilliOfSecond_int2,TIME,25,False
1388,Time Bug 24 - Strong Oracle,927,3785,85,434,2,10,6,16,7,24,107,341,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMinuteOfHourInDstChange,TIME,24,False
1389,Time Bug 25 - Strong Oracle,246,1359,16,101,0,0,0,0,1,5,27,128,0,3,org.joda.time.TestDays.testFactory_daysBetween_RInstant,TIME,25,False
1390,Time Bug 25 - Strong Oracle,1304,20523,112,2177,6,103,7,29,7,100,153,1893,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddMonthOfYear,TIME,25,False
1391,Time Bug 25 - Strong Oracle,154,283,10,22,1,1,0,0,0,0,14,20,0,1,org.joda.time.TestDateMidnight_Basics.testWithFieldAdded3,TIME,25,False
1392,Time Bug 24 - Strong Oracle,894,3760,86,433,2,10,6,17,7,24,98,332,0,1,org.joda.time.TestDateTimeZoneCutover.testWithHourOfDayInDstChange,TIME,24,False
1393,Time Bug 26 - Strong Oracle,729,1629,66,184,2,4,3,3,5,9,84,154,0,1,org.joda.time.TestDateTimeZoneCutover.test_DateTime_roundFloor_day_NewYork_Spring_preCutover,TIME,26,False
1394,Time Bug 24 - Strong Oracle,508,1457,27,124,2,13,1,1,3,13,87,157,0,1,org.joda.time.TestLocalDateTime_Constructors.testConstructor_ObjectString1,TIME,24,False
1395,Time Bug 21 - Strong Oracle,151,180,17,24,0,0,2,2,2,2,16,18,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseLongNameWithLookup,TIME,21,False
1396,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,6,org.joda.time.TestMutablePeriod_Constructors.testConstructor_long_long_PeriodType1,TIME,25,False
1397,Time Bug 21 - Strong Oracle,159,188,17,24,0,0,2,2,2,2,16,18,0,1,org.joda.time.format.TestDateTimeFormatter.testZoneShortNameNearTransition,TIME,21,False
1398,Time Bug 26 - Strong Oracle,303,421,28,38,0,0,0,0,1,1,35,40,0,4,org.joda.time.TestYearMonth_Basics.testToDateTime_nullRI,TIME,26,False
1399,Time Bug 24 - Strong Oracle,421,648,30,51,0,0,1,1,2,4,48,65,0,2,org.joda.time.TestIllegalFieldValueException.testGJCutover,TIME,24,False
1400,Time Bug 26 - Strong Oracle,654,2990,65,364,3,14,2,4,5,18,71,278,0,4,org.joda.time.TestDateMidnight_Properties.testPropertyWithMinimumValueDayOfMonth,TIME,26,False
1401,Time Bug 24 - Strong Oracle,1092,4330,81,354,5,16,4,17,6,29,129,377,0,1,org.joda.time.TestDateMidnight_Constructors.testParse_formatter,TIME,24,False
1402,Time Bug 25 - Strong Oracle,925,10287,87,1094,3,36,4,14,5,46,103,980,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddWeekOfWeekyear,TIME,25,False
1403,Time Bug 6 - Strong Oracle,3178,55131,218,5943,5,27,9,32,8,50,763,5994,0,1,org.joda.time.chrono.TestGJDate.test_plusWeekyears_positiveToNegative_crossCutover,TIME,6,True
1404,Time Bug 25 - Strong Oracle,318,1561,24,123,0,0,1,3,1,3,33,138,0,7,org.joda.time.TestDuration_Basics.testToPeriodTo,TIME,25,False
1405,Time Bug 26 - Strong Oracle,763,1790,68,190,2,5,3,6,5,10,89,164,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMillisOfSecondInDstChange_Paris_winter,TIME,26,False
1406,Time Bug 25 - Strong Oracle,458,2196,22,133,1,10,2,10,3,20,70,232,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyGetWeekyear,TIME,25,False
1407,Time Bug 26 - Strong Oracle,553,915,30,68,1,1,5,5,1,1,75,94,0,7,org.joda.time.TestYearMonthDay_Basics.testToDateTime_TOD,TIME,26,False
1408,Time Bug 4 - Strong Oracle,396,1080,25,87,0,0,0,0,0,0,56,155,0,3,org.joda.time.TestYearMonthDay_Basics.testCompareTo,TIME,4,False
1409,Time Bug 25 - Strong Oracle,374,2025,27,171,0,0,1,3,1,3,42,186,0,10,org.joda.time.TestMutableInterval_Basics.testToPeriod,TIME,25,False
1410,Time Bug 25 - Strong Oracle,797,1672,81,210,2,4,5,5,7,11,82,152,0,2,org.joda.time.TestMutableDateTime_Adds.testAddWeekyears_int1,TIME,25,False
1411,Time Bug 26 - Strong Oracle,533,756,30,47,0,0,0,0,1,2,73,85,0,5,org.joda.time.TestDateTime_Properties.testPropertyAddYear,TIME,26,False
1412,Time Bug 24 - Strong Oracle,95,101,11,11,0,0,0,0,0,0,14,14,0,4,org.joda.time.format.TestDateTimeFormatter.testParseMutableDateTime_offsetParsed,TIME,24,False
1413,Time Bug 24 - Strong Oracle,515,4291,54,539,0,0,0,0,0,0,66,452,0,2,org.joda.time.format.TestISODateTimeFormatParsing.test_hourMinute,TIME,24,False
1414,Time Bug 1 - Strong Oracle,463,988,49,84,0,0,0,0,0,0,81,147,0,1,org.joda.time.TestPartial_Basics.testGetFormatter2,TIME,1,False
1415,Time Bug 25 - Strong Oracle,848,4354,56,373,2,2,3,7,4,11,99,337,0,2,org.joda.time.TestMutablePeriod_Updates.testAdd_RInterval2,TIME,25,False
1416,Time Bug 25 - Strong Oracle,587,4253,35,310,1,16,1,8,1,16,95,421,0,1,org.joda.time.TestTimeOfDay_Basics.testToDateTimeToday_nullZone,TIME,25,False
1417,Time Bug 24 - Strong Oracle,1037,4185,84,380,5,36,4,17,6,29,116,352,0,3,org.joda.time.format.TestDateTimeFormatter.testParseDateTime_zone3,TIME,24,False
1418,Time Bug 25 - Strong Oracle,138,143,9,10,0,0,0,0,0,0,14,14,0,1,org.joda.time.TestDuration_Constructors.testConstructor_RI_RI3,TIME,25,False
1419,Time Bug 25 - Strong Oracle,1273,5174,79,455,6,37,7,24,5,18,168,494,0,3,org.joda.time.TestDateTime_Properties.testPropertyToIntervalDayOfMonth,TIME,25,False
1420,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RI_PeriodType1,TIME,25,False
1421,Time Bug 26 - Strong Oracle,811,1898,82,231,2,4,4,4,7,12,87,170,0,1,org.joda.time.TestMutableDateTime_Sets.testSetYear_int1,TIME,26,False
1422,Time Bug 25 - Strong Oracle,374,2025,27,171,0,0,1,3,1,3,42,186,0,10,org.joda.time.TestInterval_Basics.testToPeriod,TIME,25,False
1423,Time Bug 25 - Strong Oracle,318,1561,24,123,0,0,1,3,1,3,33,138,0,9,org.joda.time.TestDuration_Basics.testToPeriodFrom,TIME,25,False
1424,Time Bug 22 - Strong Oracle,309,1552,31,179,0,0,0,0,0,0,45,150,0,1,org.joda.time.TestMutablePeriod_Basics.testToMutablePeriod,TIME,22,False
1425,Time Bug 25 - Strong Oracle,2010,22241,169,3074,2,19,2,9,3,22,266,2115,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_mediumDateTime,TIME,25,False
1426,Time Bug 19 - Strong Oracle,406,1867,24,153,0,0,1,3,1,3,52,160,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long_PeriodType_Chronology1,TIME,19,False
1427,Time Bug 25 - Strong Oracle,559,2197,56,282,0,0,0,0,0,0,61,203,0,2,org.joda.time.format.TestISODateTimeFormatParsing.test_basicWeekDate,TIME,25,False
1428,Time Bug 26 - Strong Oracle,664,1559,64,182,2,4,2,2,5,9,74,146,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWrapFieldYear,TIME,26,False
1429,Time Bug 24 - Strong Oracle,248,667,11,37,1,10,1,4,1,10,42,84,0,1,org.joda.time.TestLocalTime_Constructors.testConstructor_ObjectString_DateTimeZoneLondon,TIME,24,False
1430,Time Bug 25 - Strong Oracle,343,1357,19,99,0,0,1,3,1,3,43,109,0,6,org.joda.time.TestMutablePeriod_Updates.testSetPeriod_RI_RI2,TIME,25,False
1431,Time Bug 25 - Strong Oracle,925,2425,87,273,2,4,6,6,7,15,102,213,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDayOfMonth_int1,TIME,25,False
1432,Time Bug 21 - Strong Oracle,152,181,17,24,0,0,2,2,2,2,16,18,0,1,org.joda.time.format.TestDateTimeFormatStyle.testForStyle_shortLongDateTime,TIME,21,False
1433,Time Bug 26 - Strong Oracle,763,1746,68,191,2,5,3,4,5,10,88,161,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMillisOfSecondInDstChange_NewYork_summer,TIME,26,False
1434,Time Bug 26 - Strong Oracle,1546,12147,127,1047,5,44,7,49,8,90,177,1057,0,1,org.joda.time.TestMutableDateTime_Sets.testSetMonthOfYear_int1,TIME,26,False
1435,Time Bug 22 - Strong Oracle,778,2767,51,301,0,0,0,0,0,0,95,257,0,1,org.joda.time.TestMutablePeriod_Basics.testToPeriod,TIME,22,False
1436,Time Bug 9 - Strong Oracle,2762,30607,237,2732,2,36,14,66,7,73,362,3711,0,1,org.joda.time.TestDateTimeZoneCutover.testWithMinuteOfHourInDstChange_mockZone,TIME,9,False
1437,Time Bug 25 - Strong Oracle,32,32,1,1,0,0,0,0,0,0,3,3,0,6,org.joda.time.TestDateTimeZoneCutover.test_DateTime_newValid_Gaza,TIME,25,False
1438,Time Bug 20 - Strong Oracle 1,1041,3374,97,346,3,12,3,10,4,18,123,301,0,1,org.joda.time.format.TestDateTimeFormatterBuilder.test_printParseZoneTokyo,TIME,20,False
1439,Time Bug 26 - Strong Oracle,683,1345,34,97,2,2,5,5,4,7,97,142,0,7,org.joda.time.TestLocalDate_Basics.testToDateTime_LocalTime,TIME,26,False
1440,Time Bug 5 - Strong Oracle,113,174,5,10,0,0,0,0,0,0,19,23,0,2,org.joda.time.TestPeriod_Basics.testNormalizedStandard_periodType_years,TIME,5,False
1441,Time Bug 25 - Strong Oracle,3737,34979,291,3572,5,53,11,63,7,99,537,3289,0,1,org.joda.time.TestInstant_Constructors.testParse_noFormatter,TIME,25,False
1442,Time Bug 3 - Strong Oracle,739,1617,67,176,2,4,4,6,5,9,82,150,0,1,org.joda.time.TestMutableDateTime_Adds.testAddMinutes_int_dstOverlapSummer_addZero,TIME,3,False
1443,Time Bug 26 - Strong Oracle,223,318,20,28,1,1,0,0,1,1,20,24,0,14,org.joda.time.TestDateTime_Basics.testPlusMinutes_int,TIME,26,False
1444,Time Bug 25 - Strong Oracle,399,971,27,78,1,1,0,0,2,4,51,83,0,1,org.joda.time.TestDateMidnight_Constructors.testConstructor_int_int_int_nullDateTimeZone,TIME,25,False
1445,Time Bug 25 - Strong Oracle,1579,9743,127,842,6,36,8,41,9,72,183,852,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddYear,TIME,25,False
1446,Time Bug 25 - Strong Oracle,557,1512,31,126,1,2,4,8,0,0,83,193,0,2,org.joda.time.convert.TestStringConverter.testSetIntoInterval_Object_Chronology5,TIME,25,False
1447,Time Bug 4 - Strong Oracle,254,559,23,44,0,0,0,0,0,0,41,81,0,4,org.joda.time.TestPeriod_Constructors.testConstructor_RP_RP8,TIME,4,False
1448,Time Bug 25 - Strong Oracle,2046,58078,164,5554,8,421,12,201,9,377,244,5082,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddWrapFieldMonthOfYear,TIME,25,False
1449,Time Bug 26 - Strong Oracle,845,1866,84,226,2,5,5,5,7,12,89,166,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfDay_int1,TIME,26,False
1450,Time Bug 25 - Strong Oracle,686,4345,41,315,1,16,1,8,1,16,101,427,0,1,org.joda.time.TestTimeOfDay_Basics.testToDateTimeToday_Zone,TIME,25,False
1451,Time Bug 6 - Strong Oracle,797,3117,67,305,2,3,2,3,3,13,112,360,0,1,org.joda.time.chrono.TestGJDate.test_plusYears_positiveToNegative_crossCutover,TIME,6,True
1452,Time Bug 25 - Strong Oracle,1384,12021,81,955,4,44,9,54,7,90,187,1050,0,1,org.joda.time.TestMutableDateTime_Sets.testSetDateTime_int_int_int_int_int_int_int1,TIME,25,False
1453,Time Bug 25 - Strong Oracle,110,116,11,11,0,0,0,0,0,0,10,10,0,4,org.joda.time.TestMutableDateTime_Properties.testPropertyToIntervalMinuteOfHour,TIME,25,False
1454,Time Bug 24 - Strong Oracle,567,970,50,103,0,0,4,4,3,3,76,133,0,5,org.joda.time.TestDateTimeZone.testForID_String,TIME,24,False
1455,Time Bug 24 - Strong Oracle,383,1714,27,130,2,16,3,10,3,16,42,154,0,4,org.joda.time.TestDateTimeComparator.testWOW,TIME,24,False
1456,Time Bug 26 - Strong Oracle,653,1558,65,187,3,7,2,2,5,9,71,143,0,20,org.joda.time.TestDateMidnight_Properties.testPropertyRoundHalfEvenMonthOfYear,TIME,26,False
1457,Time Bug 25 - Strong Oracle,256,405,15,23,0,0,0,0,0,0,37,44,0,1,org.joda.time.TestPeriod_Constructors.testConstructor_RI_RD2,TIME,25,False
1458,Time Bug 25 - Strong Oracle,344,1343,20,97,0,0,1,3,1,3,42,108,0,6,org.joda.time.TestPeriod_Constructors.testConstructor_long_long_PeriodType_Chronology2,TIME,25,False
1459,Time Bug 25 - Strong Oracle,224,328,17,34,0,0,2,2,1,1,16,21,0,2,org.joda.time.TestInterval_Constructors.testConstructor_RI_RP1,TIME,25,False
1460,Time Bug 24 - Strong Oracle,16,16,3,3,0,0,0,0,0,0,1,1,0,11,org.joda.time.format.TestISODateTimeFormatParsing.test_timeParser,TIME,24,False
1461,Time Bug 25 - Strong Oracle,540,1639,32,118,1,7,1,1,3,11,85,150,0,1,org.joda.time.TestMutableDateTime_Sets.testSetTime_RI1,TIME,25,False
1462,Time Bug 26 - Strong Oracle,703,1591,68,187,3,7,3,3,5,9,76,146,0,1,org.joda.time.TestMutableDateTime_Properties.testPropertyAddWeekOfWeekyear,TIME,26,False
1463,Time Bug 25 - Strong Oracle,128,128,10,10,0,0,0,0,0,0,12,12,0,1,org.joda.time.TestDateTime_Constructors.testConstructor_int_int_int_int_int_nullDateTimeZone,TIME,25,False
1464,Time Bug 11 - Strong Oracle,6,6,0,0,0,0,0,0,0,0,3,3,0,2,org.joda.time.tz.TestCompiler.testDateTimeZoneBuilder,TIME,11,True
1465,Time Bug 25 - Strong Oracle,1752,13832,111,1055,5,40,7,48,9,101,249,1266,0,1,org.joda.time.TestLocalDate_Basics.testToDateTimeAtCurrentTime,TIME,25,False
1466,Time Bug 25 - Strong Oracle,1829,24265,146,2138,7,117,8,92,9,166,221,2162,0,1,org.joda.time.TestDateTime_Properties.testPropertyAddYear,TIME,25,False
1467,Time Bug 26 - Strong Oracle,467,729,28,61,1,2,4,4,0,0,63,73,0,7,org.joda.time.TestDateMidnight_Basics.testIsAfter,TIME,26,False
1468,Time Bug 26 - Strong Oracle,145,197,16,20,0,0,0,0,0,0,13,15,0,18,org.joda.time.TestDateMidnight_Basics.testMinusMonths_int,TIME,26,False
1469,Time Bug 25 - Strong Oracle,986,3338,78,345,6,20,3,3,6,14,118,279,0,4,org.joda.time.TestDateMidnight_Properties.testPropertyRoundHalfEvenMonthOfYear,TIME,25,False
1470,Time Bug 9 - Strong Oracle,732,3377,81,421,0,0,7,43,2,16,81,332,0,2,org.joda.time.TestDateTimeZone.testForOffsetHoursMinutes_int_int,TIME,9,True
1471,Time Bug 9 - Strong Oracle,248,274,26,31,0,0,5,6,2,2,26,26,0,1,org.joda.time.TestDateTimeZone.testForOffsetHoursMinutes_int_int,TIME,9,True
1472,Time Bug 9 - Strong Oracle,168,177,15,18,0,0,3,3,2,2,19,19,0,1,org.joda.time.TestDateTimeZone.testForOffsetHoursMinutes_int_int,TIME,9,True
1473,Time Bug 25 - Strong Oracle,917,2069,86,238,2,6,6,6,7,13,101,184,0,1,org.joda.time.TestMutableDateTime_Sets.testSetSecondOfMinute_int1,TIME,25,False
1474,Time Bug 25 - Strong Oracle,609,2038,43,171,1,6,4,8,1,3,78,207,0,2,org.joda.time.TestDateTime_Properties.testPropertyGetMaxMinValuesDayOfMonth,TIME,25,False
